calcite	1	2	0	1.55E-06	5.01E-01	1	1	5	50
calcite	1	2	0	1.55E-06	5.01E-01	1	1	5	100
calcite	1	2	0	1.55E-06	5.01E-01	1	1	5	150
calcite	1	2	0	1.55E-06	5.01E-01	1	1	5	200
calcite	1	2	0	1.55E-06	5.01E-01	1	1	5	250
calcite	1	2	0	1.55E-06	5.01E-01	1	1	10	50
calcite	1	2	0	1.55E-06	5.01E-01	1	1	10	100
calcite	1	2	0	1.55E-06	5.01E-01	1	1	10	150
calcite	1	2	0	1.55E-06	5.01E-01	1	1	10	200
calcite	1	2	0	1.55E-06	5.01E-01	1	1	10	250
